transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,total_amount,payment_method,status,is_anomaly,hour,day_of_week,month,month_name,quarter
TRX101560,2023-01-22,CUST10099,PROD1027,1,1625.75,1785.16,Наличные,Завершен,False,0,Вс,1,Январь,1
TRX101561,2023-11-08,CUST10082,PROD1026,1,1660.58,13094.151711758264,Онлайн,Завершен,True,0,Ср,11,Ноябрь,4
TRX101562,2023-04-19,CUST10013,PROD1005,1,385.1,405.71,Наличные,Завершен,False,0,Ср,4,Апрель,2
TRX101563,2023-09-18,CUST10124,PROD1005,3,385.1,1140.57,Наличные,Завершен,False,0,Пн,9,Сентябрь,3
TRX101564,2023-10-15,CUST10067,PROD1028,3,347.23,967.23,Наличные,Завершен,False,0,Вс,10,Октябрь,4
TRX101565,2023-01-21,CUST10114,PROD1007,1,2856.91,4117.38,Карта,Завершен,False,0,Сб,1,Январь,1
TRX101566,2023-06-25,CUST10135,PROD1007,2,2856.91,5687.41,Карта,Завершен,False,0,Вс,6,Июнь,2
TRX101567,2023-07-28,CUST10013,PROD1006,1,3083.34,4378.73,Карта,Завершен,False,0,Пт,7,Июль,3
TRX101568,2023-12-08,CUST10144,PROD1014,2,1566.78,42728.20689819081,Онлайн,Завершен,True,0,Пт,12,Декабрь,4
TRX101569,2023-12-29,CUST10182,PROD1025,1,871.73,1252.51,Наличные,Отменен,False,0,Пт,12,Декабрь,4
TRX101570,2023-05-11,CUST10159,PROD1025,3,871.73,2440.29,Онлайн,Завершен,False,0,Чт,5,Май,2
TRX101571,2023-08-04,CUST10141,PROD1018,3,2672.99,12769.58,Онлайн,Завершен,False,0,Пт,8,Август,3
TRX101572,2023-11-06,CUST10116,PROD1023,3,2650.83,14972.26,Карта,Отменен,False,0,Пн,11,Ноябрь,4
TRX101573,2023-09-25,CUST10145,PROD1004,2,697.91,1405.66,Карта,Завершен,False,0,Пн,9,Сентябрь,3
TRX101574,2023-03-17,CUST10158,PROD1018,2,2672.99,48006.75856989652,Карта,Завершен,True,0,Пт,3,Март,1
TRX101575,2023-03-31,CUST10075,PROD1003,1,1956.8,2750.26,Карта,Завершен,False,0,Пт,3,Март,1
TRX101576,2023-08-09,CUST10179,PROD1018,2,2672.99,5409.97,Карта,Завершен,False,0,Ср,8,Август,3
TRX101577,2023-10-13,CUST10007,PROD1004,2,697.91,2051.02,Онлайн,Завершен,False,0,Пт,10,Октябрь,4
TRX101578,2023-08-15,CUST10058,PROD1023,1,2650.83,2500.21,Онлайн,Отменен,False,0,Вт,8,Август,3
TRX101579,2023-11-07,CUST10062,PROD1010,1,1085.82,2020.99,Онлайн,Завершен,False,0,Вт,11,Ноябрь,4
TRX101580,2023-03-12,CUST10000,PROD1028,3,347.23,9206.661600268731,Наличные,Завершен,True,0,Вс,3,Март,1
TRX101581,2023-07-28,CUST10111,PROD1003,3,1956.8,9653.75,Наличные,Завершен,False,0,Пт,7,Июль,3
TRX101582,2023-01-16,CUST10091,PROD1025,3,871.73,2797.72,Онлайн,Завершен,False,0,Пн,1,Январь,1
TRX101583,2023-12-13,CUST10146,PROD1013,1,861.39,1600.4,Наличные,Завершен,False,0,Ср,12,Декабрь,4
TRX101584,2023-06-26,CUST10123,PROD1020,2,1703.96,3116.75,Наличные,Завершен,False,0,Пн,6,Июнь,2
TRX101585,2023-02-20,CUST10135,PROD1026,3,1660.58,5166.73,Наличные,Завершен,False,0,Пн,2,Февраль,1
TRX101586,2023-10-20,CUST10068,PROD1029,2,4197.25,13222.4,Наличные,Завершен,False,0,Пт,10,Октябрь,4
TRX101587,2023-10-05,CUST10069,PROD1007,1,2856.91,2906.97,Онлайн,Завершен,False,0,Чт,10,Октябрь,4
TRX101588,2023-01-21,CUST10001,PROD1026,1,1660.58,2719.64,Онлайн,Завершен,False,0,Сб,1,Январь,1
TRX101589,2023-09-21,CUST10014,PROD1019,2,2579.37,5045.94,Карта,Завершен,False,0,Чт,9,Сентябрь,3
TRX101590,2023-07-18,CUST10085,PROD1006,3,3083.34,8463.87,Карта,Завершен,False,0,Вт,7,Июль,3
TRX101591,2023-01-25,CUST10075,PROD1012,1,1050.68,1056.52,Онлайн,Завершен,False,0,Ср,1,Январь,1
TRX101592,2023-11-07,CUST10045,PROD1027,1,1625.75,3065.49,Онлайн,Завершен,False,0,Вт,11,Ноябрь,4
TRX101593,2023-09-25,CUST10036,PROD1027,1,1625.75,1652.56,Карта,Завершен,False,0,Пн,9,Сентябрь,3
TRX101594,2023-07-08,CUST10072,PROD1020,1,1703.96,15801.049081660509,Наличные,Завершен,True,0,Сб,7,Июль,3
TRX101595,2023-03-25,CUST10195,PROD1022,1,4668.45,7623.02,Наличные,Завершен,False,0,Сб,3,Март,1
TRX101596,2023-12-10,CUST10125,PROD1019,1,2579.37,36991.162976748645,Онлайн,Завершен,True,0,Вс,12,Декабрь,4
TRX101597,2023-11-17,CUST10154,PROD1029,2,4197.25,50763.015522404945,Карта,Завершен,True,0,Пт,11,Ноябрь,4
TRX101598,2023-05-15,CUST10049,PROD1012,1,1050.68,1142.42,Карта,Завершен,False,0,Пн,5,Май,2
TRX101599,2023-04-14,CUST10091,PROD1007,2,2856.91,7866.54,Онлайн,Отменен,False,0,Пт,4,Апрель,2
TRX101600,2023-03-29,CUST10020,PROD1011,1,130.04,140.85,Наличные,Завершен,False,0,Ср,3,Март,1
TRX101601,2023-01-06,CUST10020,PROD1027,1,1625.75,2680.59,Онлайн,Завершен,False,0,Пт,1,Январь,1
TRX101602,2023-03-25,CUST10131,PROD1012,1,1050.68,1453.92,Онлайн,Завершен,False,0,Сб,3,Март,1
TRX101603,2023-06-12,CUST10031,PROD1014,1,1566.78,1565.45,Карта,Завершен,False,0,Пн,6,Июнь,2
TRX101604,2023-04-22,CUST10151,PROD1002,2,2331.16,7540.93,Карта,Завершен,False,0,Сб,4,Апрель,2
TRX101605,2023-03-28,CUST10011,PROD1010,3,1085.82,2962.85,Карта,Завершен,False,0,Вт,3,Март,1
TRX101606,2023-08-09,CUST10064,PROD1009,2,3115.01,6846.7,Карта,Завершен,False,0,Ср,8,Август,3
TRX101607,2023-07-23,CUST10127,PROD1017,2,254.98,470.01,Онлайн,Завершен,False,0,Вс,7,Июль,3
TRX101608,2023-09-20,CUST10125,PROD1029,1,4197.25,16249.619268466322,Онлайн,Завершен,True,0,Ср,9,Сентябрь,3
TRX101609,2023-10-02,CUST10107,PROD1003,1,1956.8,2007.0,Карта,Отменен,False,0,Пн,10,Октябрь,4
TRX101610,2023-10-21,CUST10155,PROD1010,3,1085.82,5115.4,Наличные,Завершен,False,0,Сб,10,Октябрь,4
TRX101611,2023-04-30,CUST10029,PROD1027,2,1625.75,3463.71,Онлайн,Завершен,False,0,Вс,4,Апрель,2
TRX101612,2023-04-01,CUST10146,PROD1021,3,1105.42,5467.76,Наличные,Завершен,False,0,Сб,4,Апрель,2
TRX101613,2023-01-12,CUST10103,PROD1025,2,871.73,1814.18,Онлайн,Завершен,False,0,Чт,1,Январь,1
TRX101614,2023-03-02,CUST10060,PROD1015,2,424.44,882.85,Наличные,Отменен,False,0,Чт,3,Март,1
TRX101615,2023-09-23,CUST10138,PROD1027,1,1625.75,2581.24,Карта,Завершен,False,0,Сб,9,Сентябрь,3
TRX101616,2023-02-13,CUST10172,PROD1026,3,1660.58,4653.88,Карта,Завершен,False,0,Пн,2,Февраль,1
TRX101617,2023-02-14,CUST10138,PROD1021,2,1105.42,2375.97,Наличные,Завершен,False,0,Вт,2,Февраль,1
TRX101618,2023-02-23,CUST10166,PROD1008,3,1523.39,4483.28,Карта,Завершен,False,0,Чт,2,Февраль,1
TRX101619,2023-02-07,CUST10152,PROD1004,3,697.91,2021.45,Карта,Завершен,False,0,Вт,2,Февраль,1
TRX101620,2023-10-13,CUST10155,PROD1017,3,254.98,1209.96,Онлайн,Завершен,False,0,Пт,10,Октябрь,4
TRX101621,2023-05-28,CUST10009,PROD1027,3,1625.75,4405.29,Наличные,Завершен,False,0,Вс,5,Май,2
TRX101622,2023-01-18,CUST10184,PROD1022,3,4668.45,14648.58,Онлайн,Завершен,False,0,Ср,1,Январь,1
TRX101623,2023-12-21,CUST10155,PROD1016,2,3067.88,12080.47,Наличные,Завершен,False,0,Чт,12,Декабрь,4
TRX101624,2023-11-09,CUST10115,PROD1017,3,254.98,1412.56,Онлайн,Завершен,False,0,Чт,11,Ноябрь,4
TRX101625,2023-10-07,CUST10167,PROD1014,3,1566.78,7702.58,Наличные,Завершен,False,0,Сб,10,Октябрь,4
TRX101626,2023-02-16,CUST10099,PROD1029,2,4197.25,7855.64,Наличные,Завершен,False,0,Чт,2,Февраль,1
TRX101627,2023-04-11,CUST10115,PROD1024,3,1082.72,3554.86,Наличные,Отменен,False,0,Вт,4,Апрель,2
TRX101628,2023-07-14,CUST10126,PROD1019,1,2579.37,3531.27,Онлайн,Отменен,False,0,Пт,7,Июль,3
TRX101629,2023-09-30,CUST10111,PROD1012,2,1050.68,3178.5,Онлайн,Завершен,False,0,Сб,9,Сентябрь,3
TRX101630,2023-09-12,CUST10147,PROD1027,3,1625.75,4539.66,Карта,Завершен,False,0,Вт,9,Сентябрь,3
TRX101631,2023-09-10,CUST10000,PROD1001,3,4609.89,14633.25,Наличные,Завершен,False,0,Вс,9,Сентябрь,3
TRX101632,2023-11-26,CUST10068,PROD1021,1,1105.42,2039.58,Карта,Завершен,False,0,Вс,11,Ноябрь,4
TRX101633,2023-12-06,CUST10175,PROD1024,2,1082.72,4283.26,Наличные,Завершен,False,0,Ср,12,Декабрь,4
TRX101634,2023-10-19,CUST10045,PROD1000,1,1005.72,1040.52,Онлайн,Завершен,False,0,Чт,10,Октябрь,4
TRX101635,2023-06-25,CUST10151,PROD1008,2,1523.39,2895.18,Наличные,Завершен,False,0,Вс,6,Июнь,2
TRX101636,2023-04-11,CUST10063,PROD1011,1,130.04,138.53,Онлайн,Завершен,False,0,Вт,4,Апрель,2
TRX101637,2023-03-10,CUST10056,PROD1017,3,254.98,1202.34,Карта,Завершен,False,0,Пт,3,Март,1
TRX101638,2023-10-07,CUST10175,PROD1029,3,4197.25,17388.34,Онлайн,Завершен,False,0,Сб,10,Октябрь,4
TRX101639,2023-06-17,CUST10045,PROD1017,1,254.98,402.47,Наличные,Отменен,False,0,Сб,6,Июнь,2
TRX101640,2023-07-19,CUST10177,PROD1018,1,2672.99,2497.57,Карта,Завершен,False,0,Ср,7,Июль,3
TRX101641,2023-06-25,CUST10129,PROD1019,3,2579.37,8174.05,Карта,Завершен,False,0,Вс,6,Июнь,2
TRX101642,2023-10-14,CUST10098,PROD1012,3,1050.68,34628.522005632774,Онлайн,Завершен,True,0,Сб,10,Октябрь,4
TRX101643,2023-06-16,CUST10066,PROD1019,1,2579.37,3730.11,Карта,Завершен,False,0,Пт,6,Июнь,2
TRX101644,2023-01-04,CUST10131,PROD1009,1,3115.01,3194.83,Онлайн,Завершен,False,0,Ср,1,Январь,1
TRX101645,2023-02-08,CUST10133,PROD1029,1,4197.25,4181.48,Онлайн,Завершен,False,0,Ср,2,Февраль,1
TRX101646,2023-06-20,CUST10078,PROD1007,3,2856.91,72511.66862332162,Карта,Завершен,True,0,Вт,6,Июнь,2
TRX101647,2023-06-16,CUST10055,PROD1014,2,1566.78,4331.38,Онлайн,Завершен,False,0,Пт,6,Июнь,2
TRX101648,2023-03-30,CUST10134,PROD1019,2,2579.37,5557.1,Карта,Завершен,False,0,Чт,3,Март,1
TRX101649,2023-05-02,CUST10038,PROD1014,2,1566.78,32595.120301823532,Онлайн,Завершен,True,0,Вт,5,Май,2
TRX101650,2023-11-26,CUST10090,PROD1009,1,3115.01,6112.08,Карта,Завершен,False,0,Вс,11,Ноябрь,4
TRX101651,2023-08-22,CUST10134,PROD1019,2,2579.37,5188.88,Наличные,Завершен,False,0,Вт,8,Август,3
TRX101652,2023-10-15,CUST10069,PROD1019,1,2579.37,2699.31,Наличные,Завершен,False,0,Вс,10,Октябрь,4
TRX101653,2023-03-08,CUST10102,PROD1027,1,1625.75,1630.39,Карта,Завершен,False,0,Ср,3,Март,1
TRX101654,2023-03-12,CUST10014,PROD1017,2,254.98,541.49,Наличные,Завершен,False,0,Вс,3,Март,1
TRX101655,2023-10-26,CUST10076,PROD1013,3,861.39,2735.24,Карта,Завершен,False,0,Чт,10,Октябрь,4
TRX101656,2023-03-12,CUST10171,PROD1022,2,4668.45,9034.18,Наличные,Завершен,False,0,Вс,3,Март,1
TRX101657,2023-10-05,CUST10081,PROD1010,3,1085.82,3409.18,Онлайн,Завершен,False,0,Чт,10,Октябрь,4
TRX101658,2023-11-11,CUST10030,PROD1005,2,385.1,1155.77,Карта,Завершен,False,0,Сб,11,Ноябрь,4
TRX101659,2023-12-21,CUST10010,PROD1010,2,1085.82,3537.91,Карта,Завершен,False,0,Чт,12,Декабрь,4
TRX101660,2023-03-21,CUST10018,PROD1011,2,130.04,267.32,Карта,Завершен,False,0,Вт,3,Март,1
TRX101661,2023-03-09,CUST10083,PROD1028,3,347.23,1109.57,Наличные,Завершен,False,0,Чт,3,Март,1
TRX101662,2023-02-05,CUST10162,PROD1000,1,1005.72,970.31,Онлайн,Завершен,False,0,Вс,2,Февраль,1
TRX101663,2023-08-06,CUST10133,PROD1023,3,2650.83,7446.95,Онлайн,Завершен,False,0,Вс,8,Август,3
TRX101664,2023-11-12,CUST10127,PROD1012,2,1050.68,3847.83,Онлайн,Завершен,False,0,Вс,11,Ноябрь,4
TRX101665,2023-04-24,CUST10074,PROD1014,2,1566.78,3383.54,Онлайн,Завершен,False,0,Пн,4,Апрель,2
TRX101666,2023-07-31,CUST10189,PROD1023,1,2650.83,2389.12,Онлайн,Завершен,False,0,Пн,7,Июль,3
TRX101667,2023-03-27,CUST10044,PROD1009,2,3115.01,5867.62,Онлайн,Завершен,False,0,Пн,3,Март,1
TRX101668,2023-10-06,CUST10155,PROD1023,1,2650.83,3684.97,Карта,Завершен,False,0,Пт,10,Октябрь,4
TRX101669,2023-11-27,CUST10002,PROD1020,1,1703.96,2947.43,Карта,Завершен,False,0,Пн,11,Ноябрь,4
TRX101670,2023-09-24,CUST10118,PROD1013,1,861.39,820.46,Наличные,Завершен,False,0,Вс,9,Сентябрь,3
TRX101671,2023-01-13,CUST10170,PROD1005,3,385.1,1825.47,Наличные,Завершен,False,0,Пт,1,Январь,1
TRX101672,2023-04-01,CUST10092,PROD1028,1,347.23,505.23,Онлайн,Завершен,False,0,Сб,4,Апрель,2
TRX101673,2023-11-18,CUST10008,PROD1015,2,424.44,1180.54,Наличные,Завершен,False,0,Сб,11,Ноябрь,4
TRX101674,2023-03-14,CUST10116,PROD1002,3,2331.16,7008.77,Наличные,Завершен,False,0,Вт,3,Март,1
TRX101675,2023-12-03,CUST10046,PROD1007,3,2856.91,16135.6,Онлайн,Завершен,False,0,Вс,12,Декабрь,4
TRX101676,2023-08-14,CUST10050,PROD1020,1,1703.96,1693.32,Наличные,Завершен,False,0,Пн,8,Август,3
TRX101677,2023-04-22,CUST10007,PROD1020,3,1703.96,7794.42,Наличные,Завершен,False,0,Сб,4,Апрель,2
TRX101678,2023-04-04,CUST10189,PROD1004,1,697.91,708.61,Наличные,Завершен,False,0,Вт,4,Апрель,2
TRX101679,2023-03-29,CUST10019,PROD1023,1,2650.83,2612.18,Онлайн,Завершен,False,0,Ср,3,Март,1
TRX101680,2023-06-05,CUST10167,PROD1017,1,254.98,257.56,Наличные,Завершен,False,0,Пн,6,Июнь,2
TRX101681,2023-12-26,CUST10142,PROD1025,1,871.73,1593.47,Наличные,Завершен,False,0,Вт,12,Декабрь,4
TRX101682,2023-05-17,CUST10126,PROD1003,2,1956.8,3905.07,Карта,Завершен,False,0,Ср,5,Май,2
TRX101683,2023-03-24,CUST10147,PROD1009,2,3115.01,47275.52931587358,Наличные,Завершен,True,0,Пт,3,Март,1
TRX101684,2023-11-09,CUST10149,PROD1023,3,2650.83,13216.5,Наличные,Завершен,False,0,Чт,11,Ноябрь,4
TRX101685,2023-01-02,CUST10063,PROD1018,1,2672.99,2498.89,Онлайн,Завершен,False,0,Пн,1,Январь,1
TRX101686,2023-11-02,CUST10125,PROD1024,2,1082.72,3918.84,Онлайн,Завершен,False,0,Чт,11,Ноябрь,4
TRX101687,2023-06-17,CUST10033,PROD1018,1,2672.99,4371.33,Карта,Завершен,False,0,Сб,6,Июнь,2
TRX101688,2023-01-15,CUST10186,PROD1024,3,1082.72,3554.84,Онлайн,Завершен,False,0,Вс,1,Январь,1
TRX101689,2023-01-28,CUST10141,PROD1006,3,3083.34,12968.34,Наличные,Завершен,False,0,Сб,1,Январь,1
TRX101690,2023-11-07,CUST10112,PROD1028,3,347.23,1862.14,Наличные,Завершен,False,0,Вт,11,Ноябрь,4
TRX101691,2023-12-17,CUST10131,PROD1022,1,4668.45,8806.53,Наличные,Завершен,False,0,Вс,12,Декабрь,4
TRX101692,2023-04-05,CUST10192,PROD1020,1,1703.96,1715.88,Карта,Завершен,False,0,Ср,4,Апрель,2
TRX101693,2023-04-14,CUST10020,PROD1008,1,1523.39,2503.53,Онлайн,Завершен,False,0,Пт,4,Апрель,2
TRX101694,2023-10-21,CUST10053,PROD1003,2,1956.8,5823.69,Онлайн,Завершен,False,0,Сб,10,Октябрь,4
TRX101695,2023-10-20,CUST10186,PROD1000,1,1005.72,1592.74,Онлайн,Завершен,False,0,Пт,10,Октябрь,4
TRX101696,2023-06-28,CUST10188,PROD1000,3,1005.72,2771.25,Онлайн,Завершен,False,0,Ср,6,Июнь,2
TRX101697,2023-04-09,CUST10120,PROD1019,1,2579.37,2746.13,Карта,Завершен,False,0,Вс,4,Апрель,2
TRX101698,2023-04-18,CUST10101,PROD1018,3,2672.99,8018.75,Карта,Завершен,False,0,Вт,4,Апрель,2
TRX101699,2023-11-21,CUST10175,PROD1023,1,2650.83,4439.2,Онлайн,Завершен,False,0,Вт,11,Ноябрь,4
TRX101700,2023-08-24,CUST10197,PROD1014,2,1566.78,3291.9,Онлайн,Завершен,False,0,Чт,8,Август,3
TRX101701,2023-12-11,CUST10046,PROD1003,1,1956.8,3249.41,Карта,Завершен,False,0,Пн,12,Декабрь,4
TRX101702,2023-03-03,CUST10190,PROD1023,3,2650.83,10812.01,Онлайн,Завершен,False,0,Пт,3,Март,1
TRX101703,2023-08-13,CUST10075,PROD1006,1,3083.34,3345.72,Онлайн,Завершен,False,0,Вс,8,Август,3
TRX101704,2023-04-09,CUST10116,PROD1012,2,1050.68,2032.99,Онлайн,Завершен,False,0,Вс,4,Апрель,2
TRX101705,2023-12-07,CUST10045,PROD1024,2,1082.72,3914.16,Карта,Завершен,False,0,Чт,12,Декабрь,4
TRX101706,2023-02-16,CUST10035,PROD1000,2,1005.72,2128.04,Наличные,Завершен,False,0,Чт,2,Февраль,1
TRX101707,2023-01-05,CUST10096,PROD1021,3,1105.42,3201.28,Карта,Завершен,False,0,Чт,1,Январь,1
TRX101708,2023-01-09,CUST10184,PROD1006,3,3083.34,9621.18,Наличные,Отменен,False,0,Пн,1,Январь,1
TRX101709,2023-02-03,CUST10170,PROD1023,3,2650.83,12298.9,Онлайн,Завершен,False,0,Пт,2,Февраль,1
TRX101710,2023-11-02,CUST10198,PROD1004,2,697.91,2652.78,Карта,Завершен,False,0,Чт,11,Ноябрь,4
TRX101711,2023-04-28,CUST10140,PROD1003,2,1956.8,5449.94,Наличные,Отменен,False,0,Пт,4,Апрель,2
TRX101712,2023-10-04,CUST10006,PROD1012,2,1050.68,2020.22,Наличные,Завершен,False,0,Ср,10,Октябрь,4
TRX101713,2023-02-08,CUST10013,PROD1024,3,1082.72,3024.8,Наличные,Завершен,False,0,Ср,2,Февраль,1
TRX101714,2023-03-05,CUST10015,PROD1019,2,2579.37,4809.96,Карта,Завершен,False,0,Вс,3,Март,1
TRX101715,2023-11-03,CUST10109,PROD1001,3,4609.89,20508.49,Онлайн,Завершен,False,0,Пт,11,Ноябрь,4
TRX101716,2023-01-12,CUST10027,PROD1007,2,2856.91,5290.98,Наличные,Завершен,False,0,Чт,1,Январь,1
TRX101717,2023-06-13,CUST10001,PROD1027,2,1625.75,3029.49,Карта,Завершен,False,0,Вт,6,Июнь,2
TRX101718,2023-12-26,CUST10157,PROD1027,3,1625.75,8402.35,Наличные,Завершен,False,0,Вт,12,Декабрь,4
